"targetName","sourceName","RecordNumber","Year","StartDate","YearStop","EndDate","Interval","type","source","target"
"S/Financial-Health Insurance","S/Age",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",45,50
"S/Financial-Health Insurance","S/Education",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",47,50
"S/Financial-Health Insurance","Health Cond/Family",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",14,50
"S/Financial-Health Insurance","S/Education",1678,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,50
"S/Financial-Health Insurance","S/Education",32,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",47,50
"S/Financial-Health Insurance","S/Financial-Capital",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",49,50
"S/Financial-Health Insurance","S/Education",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,50
"S/Financial-Health Insurance","S/Age",2812,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",45,50
"S/Financial-Health Insurance","Health Status",2524,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",18,50
"S/Financial-Health Insurance","Health Status",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",18,50
"S/Financial-Health Insurance","S/Employment",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",48,50
"S/Financial-Health Insurance","S/Education",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,50
"S/Financial-Health Insurance","S/Employment",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",48,50
"S/Financial-Health Insurance","Health Status",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",18,50
"S/Financial-Health Insurance","Health Status",2726,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",18,50
"S/Financial-Health Insurance","S/Age",6138,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,50
"S/Financial-Health Insurance","S/Education",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,50
"S/Financial-Health Insurance","Health Status",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",18,50
"S/Financial-Health Insurance","S/Age",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,50
"S/Financial-Health Insurance","S/Age",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,50
"S/Financial-Health Insurance","S/Education",249,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,50
"S/Financial-Health Insurance","Health Status",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,50
"S/Financial-Health Insurance","S/Age",2726,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",45,50
"S/Financial-Health Insurance","S/Education",5349,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,50
"S/Financial-Health Insurance","Healthcare/Experience",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",25,50
"S/Financial-Health Insurance","S/Financial-Capital",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",49,50
"S/Financial-Health Insurance","Health Status",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,50
"S/Financial-Health Insurance","Healthcare/Familiarity",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",26,50
"S/Financial-Health Insurance","S/Financial-Capital",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",49,50
"S/Financial-Health Insurance","Healthcare/Familiarity",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",26,50
"S/Financial-Health Insurance","S/Age",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,50
"S/Financial-Health Insurance","S/Age",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,50
"S/Financial-Health Insurance","Health Cond",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,50
"S/Financial-Health Insurance","Health Status",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",18,50
"S/Financial-Health Insurance","S/Employment",5349,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",48,50
"S/Financial-Health Insurance","Healthcare/Familiarity",5349,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",26,50
"S/Financial-Health Insurance","Environ/Network/Internet",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,50
"S/Financial-Health Insurance","Internet/Type",5349,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",40,50
"S/Financial-Health Insurance","S/Age",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,50
"S/Financial-Health Insurance","Internet/Type",32,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",40,50
"S/Financial-Income","Health Cond",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,51
"S/Financial-Income","Health Cond/Family",2899,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",14,51
"S/Financial-Income","S/Education",5632,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,51
"S/Financial-Income","S/Financial-Health Insurance",1678,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",50,51
"S/Financial-Income","S/Age",396,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","Health Status",1684,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",18,51
"S/Financial-Income","Internet/Experience",5632,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",39,51
"S/Financial-Income","Health Cond",1935,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,51
"S/Financial-Income","Internet/Access",2904,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",36,51
"S/Financial-Income","S/Employment",2904,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",48,51
"S/Financial-Income","S/Education",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",47,51
"S/Financial-Income","Healthcare/Type",368,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",27,51
"S/Financial-Income","S/Financial-Health Insurance",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",50,51
"S/Financial-Income","Internet/Access",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",36,51
"S/Financial-Income","S/Education",2471,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",47,51
"S/Financial-Income","S/Education",1440,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","S/Education",1678,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","Attitude/Concern",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,51
"S/Financial-Income","S/Employment",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",48,51
"S/Financial-Income","Health Status",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",18,51
"S/Financial-Income","S/Education",1935,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,51
"S/Financial-Income","S/Age",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","Health Cond",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,51
"S/Financial-Income","Health Cond/Family",1828,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",14,51
"S/Financial-Income","Health Cond",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",10,51
"S/Financial-Income","S/Age",1531,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","S/Education",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,51
"S/Financial-Income","S/Education",5453,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,51
"S/Financial-Income","Health Cond",1149,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",10,51
"S/Financial-Income","S/Education",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,51
"S/Financial-Income","Info/Info Needs",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",33,51
"S/Financial-Income","S/Education",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,51
"S/Financial-Income","Health Cond/Beliefs",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",11,51
"S/Financial-Income","S/Age",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,51
"S/Financial-Income","Health Cond/Family",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",14,51
"S/Financial-Income","Health Cond",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,51
"S/Financial-Income","Health Cond",1531,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,51
"S/Financial-Income","Info/Beliefs/Salience",340,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",30,51
"S/Financial-Income","Health Cond/Family",2531,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",14,51
"S/Financial-Income","Internet/Access",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",36,51
"S/Financial-Income","S/Age",2471,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",45,51
"S/Financial-Income","Health Cond",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",10,51
"S/Financial-Income","Info/Info Needs",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",33,51
"S/Financial-Income","Healthcare/Beliefs",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",23,51
"S/Financial-Income","Healthcare/Familiarity",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",26,51
"S/Financial-Income","S/Age",5244,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,51
"S/Financial-Income","S/Education",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","S/Employment",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",48,51
"S/Financial-Income","Non-healthcare/Attitude/Trust",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",41,51
"S/Financial-Income","Healthcare/Beliefs",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",23,51
"S/Financial-Income","Health Status",449,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,51
"S/Financial-Income","Info/Health/Info Seeking/Beliefs",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",32,51
"S/Financial-Income","Health Status",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,51
"S/Financial-Income","Internet/Access",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",36,51
"S/Financial-Income","S/Age",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,51
"S/Financial-Income","Healthcare/Attitude/Trust",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",22,51
"S/Financial-Income","Info/Beliefs/Salience",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",30,51
"S/Financial-Income","Healthcare/Experience",1905,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",25,51
"S/Financial-Income","S/Employment",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",48,51
"S/Financial-Income","S/Education",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","S/Education",2544,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",47,51
"S/Financial-Income","S/Age",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","Health Behav",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",9,51
"S/Financial-Income","Healthcare/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",22,51
"S/Financial-Income","Info/Health/Info Seeking/Beliefs",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",32,51
"S/Financial-Income","S/Employment",2544,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",48,51
"S/Financial-Income","S/Employment",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",48,51
"S/Financial-Income","S/Education",5244,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,51
"S/Financial-Income","S/Financial-Health Insurance",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",50,51
"S/Financial-Income","Non-healthcare/Attitude/Trust",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",41,51
"S/Financial-Income","S/Age",2815,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",45,51
"S/Financial-Income","Environ/Network",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",7,51
"S/Financial-Income","Healthcare/Experience",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",25,51
"S/Financial-Income","Non-healthcare/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",41,51
"S/Financial-Income","Internet/Experience",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",39,51
"S/Financial-Income","S/Education",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","Internet/Access",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",36,51
"S/Financial-Income","Health Cond/Beliefs",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",11,51
"S/Financial-Income","S/Age",1684,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","Non-healthcare/Type",2904,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",44,51
"S/Financial-Income","S/Education",1531,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","S/Education",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,51
"S/Financial-Income","Health Cond/Beliefs",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",11,51
"S/Financial-Income","S/Age",1678,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","S/Education",5745,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,51
"S/Financial-Income","Internet/Access",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",36,51
"S/Financial-Income","S/Education",2131,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","Health Cond/Family",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",14,51
"S/Financial-Income","S/Age",2899,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",45,51
"S/Financial-Income","S/Age",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","Internet/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",37,51
"S/Financial-Income","S/Employment",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",48,51
"S/Financial-Income","Health Status",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,51
"S/Financial-Income","Health Cond",453,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,51
"S/Financial-Income","S/Age",1828,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,51
"S/Financial-Income","S/Education",6061,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,51
"S/Financial-Income","Internal locus of control",2815,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",35,51
"S/Financial-Income","Info/Health/Info Seeking",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",31,51
"S/Financial-Income","Info/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",28,51
"S/Financial-Income","S/Age",2260,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",45,51
"S/Financial-Income","Health Behav",1440,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",9,51
"S/Financial-Income","Healthcare/Experience",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",25,51
"S/Financial-Income","S/Education",340,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,51
"S/Financial-Income","S/Age",2637,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",45,51
"S/Financial-Income","S/Education",449,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","S/Age",5632,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,51
"S/Financial-Income","S/Age",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,51
"S/Financial-Income","Internet/Type",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",40,51
"S/Financial-Income","Healthcare/Familiarity",5745,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",26,51
"S/Financial-Income","Health Cond/Knowledge",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",15,51
"S/Financial-Income","Health Cond/Beliefs",1828,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",11,51
"S/Financial-Income","Health Status",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,51
"S/Financial-Income","S/Education",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","Health Cond",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,51
"S/Financial-Income","S/Age",1434,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","S/Education",2531,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",47,51
"S/Financial-Income","S/Age",5573,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,51
"S/Financial-Income","Internet/Experience",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",39,51
"S/Financial-Income","S/Employment",94,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",48,51
"S/Financial-Income","S/Education",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,51
"S/Financial-Income","Non-healthcare/Type",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",44,51
"S/Financial-Income","Healthcare/Attitude/Trust",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",22,51
"S/Financial-Income","S/Age",2382,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",45,51
"S/Financial-Income","S/Financial-Health Insurance",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",50,51
"S/Financial-Income","S/Financial-Health Insurance",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",50,51
"S/Financial-Income","Info/Attitude/Trust",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",28,51
"S/Financial-Income","S/Age",1440,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","S/Education",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","S/Age",5453,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,51
"S/Financial-Income","S/Age",5744,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,51
"S/Financial-Income","Health Cond",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,51
"S/Financial-Income","S/Financial-Health Insurance",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",50,51
"S/Financial-Income","Internet/Attitude/Trust",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",37,51
"S/Financial-Income","Health Status",5244,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",18,51
"S/Financial-Income","S/Financial-Health Insurance",5745,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",50,51
"S/Financial-Income","S/Age",67,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",45,51
"S/Financial-Income","S/Age",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",45,51
"S/Financial-Income","Health Cond",1905,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,51
"S/Financial-Income","S/Education",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",47,51
"S/Financial-Income","Health Status",2131,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,51
"S/Financial-Income","Health Status",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",18,51
"S/Financial-Income","S/Education",1149,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",47,51
"S/Financial-Income","S/Financial-Capital",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",49,51
"S/Financial-Income","Health Cond",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,51
"S/Financial-Income","Environ/Network",6061,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",7,51
"S/Financial-Income","S/Financial-Capital",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",49,51
"S/Financial-Income","Health Cond/Treatment",368,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",17,51
"S/Financial-Income","S/Education",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",47,51
"S/Financial-Income","Attitude/Concern",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",3,51
"S/Financial-Income","S/Age",2544,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",45,51
"S/Financial-Income","Healthcare/Access",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",21,51
"S/Financial-Income","S/Education",148,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","Healthcare/Experience",1440,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",25,51
"S/Financial-Income","Healthcare/Experience",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",25,51
"S/Financial-Income","Info/Health/Info Seeking",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",31,51
"S/Financial-Income","S/Education",382,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","S/Financial-Health Insurance",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",50,51
"S/Financial-Income","Healthcare/Experience",1434,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",25,51
"S/Financial-Income","Health Behav",1684,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",9,51
"S/Financial-Income","S/Age",453,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","S/Age",2904,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",45,51
"S/Financial-Income","S/Education",453,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",47,51
"S/Financial-Income","Health Cond",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",10,51
"S/Financial-Income","Healthcare/Engagement",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,51
"S/Financial-Income","S/Age",2131,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","S/Education",2776,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",47,51
"S/Financial-Income","S/Employment",368,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",48,51
"S/Financial-Income","Affect",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",1,51
"S/Financial-Income","Health Status",2200,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,51
"S/Financial-Income","Health Status",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,51
"S/Financial-Income","Health Cond",2531,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",10,51
"S/Financial-Income","Healthcare/Experience",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",25,51
"S/Financial-Income","S/Employment",5632,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",48,51
"S/Financial-Income","Healthcare/Familiarity",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",26,51
"S/Financial-Income","S/Age",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","S/Education",94,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",47,51
"S/Financial-Income","Health Status",1828,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,51
"S/Financial-Income","Health Status",1678,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",18,51
"S/Financial-Income","Health Status",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,51
"S/Financial-Income","S/Age",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,51
"S/Financial-Income","Non-healthcare/Type",1905,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",44,51
"S/Financial-Income","Environ/Network/Internet",1935,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,51
"S/Financial-Income","S/Age",340,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,51
"S/Financial-Income","S/Age",2531,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",45,51
"S/Financial-Income","Health Cond",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,51
"S/Financial-Income","Health Cond/Family",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",14,51
"S/Financial-Income","Health Status",5982,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",18,51
"S/Financial-Income","S/Age",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",45,51
"S/Financial-Income","Health Status",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",18,51
"S/Financial-Income","S/Age",382,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","S/Age",449,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","Health Status",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",18,51
"S/Financial-Income","S/Age",5299,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",45,51
"S/Financial-Income","S/Education",2382,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",47,51
"S/Financial-Income","Internet/Experience",117,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",39,51
"S/Financial-Income","S/Education",1040,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,51
"S/Financial-Income","Health Cond",2899,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",10,51
"S/Financial-Income","Health Cond/Family",453,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",14,51
"S/Financial-Income","Health Behav",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",9,51
"S/Financial-Income","S/Education",5573,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",47,51
"S/Financial-Income","Healthcare/Familiarity",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",26,51
"S/Financial-Income","S/Age",368,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",45,51
"S/Financial-Income","Health Cond/Duration",1531,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",12,51
"S/Financial-Income","S/Education",2904,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",47,51
"S/Financial-Income","Health Behav",1149,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",9,51
"S/Financial-Income","Health Behav",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",9,51
"S/Financial-Income","S/Age",1149,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",45,51
"S/Financial-Income","S/Age",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",45,51
"S/Financial-Income","Health Cond",1684,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,51
"S/Financial-Income","S/Education",2899,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",47,51
"S/Financial-Income","Health/Risk/Beliefs",1038,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",20,51
"S/Financial-Income","S/Education",2637,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",47,51
"S/Financial-Income","S/Age",255,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",45,51
"S/Financial-Income","S/Age",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",45,51
"S/Financial-Income","Health Status",1440,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",18,51
"S/Financial-Income","S/Education",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",47,51
"S/Financial-Income","Health Cond/Knowledge",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",15,51
"S/Financial-Income","Health Cond/Experience",1828,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",13,51
"S/Financial-Income","Health Cond",2131,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,51
"S/Gender","Healthcare/Access",2430,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",21,52
